Method	Domain	Species	PD5	PD6	PF7	FAR_Island_C	NOR_Island_C	NOR_Island_W	PRI_Island_W	SAN_Island_W	Soil_Env	Soil_MC	Water_Env	Water_MC	Coral_Env
Environmental	Fungi	Aspergillus nidulans				0	4	1	1	3	0	0	5	0	4
Environmental	Fungi	Aspergillus terreus				0	0	0	0	3	0	0	3	0	0
Environmental	Fungi	Aspergillus westerdijkiae	0	50	0						50	0	0	0	0
Environmental	Fungi	Aureobasidium pullulans	43	0	84						127	0	0	0	0
Environmental	Fungi	Basidiodendron eyrei	0	86	0						86	0	0	0	0
Environmental	Fungi	Biscogniauxia latirima	0	28	0						28	0	0	0	0
Environmental	Fungi	Botryotinia fuckeliana				0	5	0	0	0	0	0	0	0	5
Environmental	Fungi	Botrytis caroliniana	0	0	38						38	0	0	0	0
Environmental	Fungi	Campylospora parvula	40	0	0						40	0	0	0	0
Environmental	Fungi	Candida albicans				2	0	0	2	4	0	0	6	0	2
Environmental	Fungi	Candida tropicalis	24	0	0	1	0	0	0	0	24	0	0	0	1
Environmental	Fungi	Chaetomium globosum				3	3	2	0	2	0	0	4	0	6
Environmental	Fungi	Circinella simplex	0	0	27						27	0	0	0	0
Environmental	Fungi	Cladosporium cladosporioides	1991	218	48						2257	0	0	0	0
Environmental	Fungi	Clavispora lusitaniae				0	1	0	2	0	0	0	2	0	1
Environmental	Fungi	Coccidioides posadasii				2	5	0	0	1	0	0	1	0	7
Environmental	Fungi	Colletotrichum graminicola				0	1	0	0	0	0	0	0	0	1
Environmental	Fungi	Coprinopsis cinerea				3	0	0	2	2	0	0	4	0	3
Environmental	Fungi	Cryptococcus neoformans				0	1	2	1	4	0	0	7	0	1
Environmental	Fungi	Cryptodiscus epicladonia	0	0	12						12	0	0	0	0
Environmental	Fungi	Cuniculitrema polymorpha	0	55	0						55	0	0	0	0
Environmental	Fungi	Curvularia affinis	15	0	0						15	0	0	0	0
Environmental	Fungi	Cutaneotrichosporon smithiae	70	0	0						70	0	0	0	0
Environmental	Fungi	Dactylonectria anthuriicola	0	50	0						50	0	0	0	0
Environmental	Fungi	Dothiorella iberica	0	25	0						25	0	0	0	0
Environmental	Fungi	Entrophospora infrequens	37	0	0						37	0	0	0	0
Environmental	Fungi	Eremothecium gossypii				1	0	0	0	0	0	0	0	0	1
Environmental	Fungi	Erythrobasidium hasegawae	50	0	0						50	0	0	0	0
Environmental	Fungi	Exophiala bergeri	0	57	0						57	0	0	0	0
Environmental	Fungi	Exophiala moniliae	0	0	5						5	0	0	0	0
Environmental	Fungi	Fonsecaea multimorphosa	0	9	0						9	0	0	0	0
Environmental	Fungi	Furcasterigmium furcatum	13	0	0						13	0	0	0	0
Environmental	Fungi	Fusarium culmorum				0	1	0	0	0	0	0	0	0	1
Environmental	Fungi	Fusarium nematophilum	47	0	0						47	0	0	0	0
Environmental	Fungi	Fusarium oxysporum	254	64	0						318	0	0	0	0
Environmental	Fungi	Gloeocystidiellum porosum	0	0	22						22	0	0	0	0
Environmental	Fungi	Gloioxanthomyces vitellinus	0	0	52						52	0	0	0	0
Environmental	Fungi	Gongronella butleri	63	0	0						63	0	0	0	0
Environmental	Fungi	Gremmenia infestans	346	101	0						447	0	0	0	0
Environmental	Fungi	Grosmannia clavigera				1	2	0	0	0	0	0	0	0	3
Environmental	Fungi	Gyoerffyella entomobryoides	25	0	0						25	0	0	0	0
Environmental	Fungi	Heydenia alpina	34	0	0						34	0	0	0	0
Environmental	Fungi	Hyaloraphidium curvatum				0	1	0	0	0	0	0	0	0	1
Environmental	Fungi	Hyphozyma roseonigra	0	0	56						56	0	0	0	0
Environmental	Fungi	Hypoxylon anthochroum	24	0	0						24	0	0	0	0
Environmental	Fungi	Idriella lunata	69	0	0						69	0	0	0	0
Environmental	Fungi	Issatchenkia orientalis				0	0	0	0	1	0	0	1	0	0
Environmental	Fungi	Laccaria bicolor				2	0	3	3	3	0	0	9	0	2
Environmental	Fungi	Leucosporidiella creatinivora	1386	246	0						1632	0	0	0	0
Environmental	Fungi	Lipomyces kononenkoae	0	0	32						32	0	0	0	0
Environmental	Fungi	Lipomyces yarrowii	1613	3658	288						5559	0	0	0	0
Environmental	Fungi	Lodderomyces elongisporus				0	2	0	0	0	0	0	0	0	2
Environmental	Fungi	Macrophomina phaseolina	38	137	0						175	0	0	0	0
Environmental	Fungi	Malassezia arunalokei	46	0	0						46	0	0	0	0
Environmental	Fungi	Malassezia globosa				2	3	0	2	0	0	0	2	0	5
Environmental	Fungi	Malassezia restricta	0	0	65						65	0	0	0	0
Environmental	Fungi	Mariannaea catenulatae	26	0	0						26	0	0	0	0
Environmental	Fungi	Metarhizium anisopliae				1	6	1	1	0	0	0	2	0	7
Environmental	Fungi	Meyerozyma guilliermondii				1	0	0	1	0	0	0	1	0	1
Environmental	Fungi	Microdochium phragmitis	35	0	0						35	0	0	0	0
Environmental	Fungi	Moesziomyces aphidis	0	94	0						94	0	0	0	0
Environmental	Fungi	Moniliophthora perniciosa				1	0	0	0	2	0	0	2	0	1
Environmental	Fungi	Mortierella antarctica	44	0	0						44	0	0	0	0
Environmental	Fungi	Mortierella basiparvispora	77	0	0						77	0	0	0	0
Environmental	Fungi	Mortierella chlamydospora	249	4746	310						5305	0	0	0	0
Environmental	Fungi	Mortierella fimbricystis	564	238	0						802	0	0	0	0
Environmental	Fungi	Mortierella gamsii	2910	1866	0						4776	0	0	0	0
Environmental	Fungi	Mortierella humilis	13467	1958	1695						17120	0	0	0	0
Environmental	Fungi	Mortierella hyalina	109	99	0						208	0	0	0	0
Environmental	Fungi	Mortierella parvispora	0	137	0						137	0	0	0	0
Environmental	Fungi	Mortierella turficola	787	398	97						1282	0	0	0	0
Environmental	Fungi	Mrakia frigida	287	0	0						287	0	0	0	0
Environmental	Fungi	Mucor circinelloides	7	0	0						7	0	0	0	0
Environmental	Fungi	Naganishia friedmannii	13	0	0						13	0	0	0	0
Environmental	Fungi	Nannizzia otae				1	1	0	0	1	0	0	1	0	2
Environmental	Fungi	Neoascochyta paspali	1563	328	11						1902	0	0	0	0
Environmental	Fungi	Neocallimastix sp. W-1				0	1	0	0	0	0	0	0	0	1
Environmental	Fungi	Neocosmospora solani				0	0	0	1	1	0	0	2	0	0
Environmental	Fungi	Neurospora crassa				0	3	0	1	1	0	0	2	0	3
Environmental	Fungi	Nosema ceranae				2	1	0	2	1	0	0	3	0	3
Environmental	Fungi	Ophiocordyceps unilateralis				0	1	0	0	0	0	0	0	0	1
Environmental	Fungi	Papiliotrema flavescens	40	238	28						306	0	0	0	0
Environmental	Fungi	Paracoccidioides brasiliensis				2	41	0	2	1	0	0	3	0	43
Environmental	Fungi	Paraglomus brasilianum	0	55	0						55	0	0	0	0
Environmental	Fungi	Paraglomus occultum	0	1177	11						1188	0	0	0	0
Environmental	Fungi	Penicillium melinii	0	102	0						102	0	0	0	0
Environmental	Fungi	Penicillium spinulosum	275	0	0						275	0	0	0	0
Environmental	Fungi	Pezoloma ericae	42	37	0						79	0	0	0	0
Environmental	Fungi	Phaeosphaeria nodorum				0	1	0	0	0	0	0	0	0	1
Environmental	Fungi	Phaeotremella foliacea	0	0	97						97	0	0	0	0
Environmental	Fungi	Phenoliferia psychrophila	241	143	0						384	0	0	0	0
Environmental	Fungi	Piskurozyma cylindrica	537	0	0						537	0	0	0	0
Environmental	Fungi	Pluteus spinulosus	117	0	0						117	0	0	0	0
Environmental	Fungi	Pneumocystis carinii				0	0	0	1	0	0	0	1	0	0
Environmental	Fungi	Podospora cochleariformis	0	0	11						11	0	0	0	0
Environmental	Fungi	Puccinia graminis				2	0	0	0	1	0	0	1	0	2
Environmental	Fungi	Purpureocillium lilacinum	89	294	31						414	0	0	0	0
Environmental	Fungi	Pyrenophora teres				0	3	0	0	0	0	0	0	0	3
Environmental	Fungi	Pyrenophora tritici-repentis				1	3	0	1	0	0	0	1	0	4
Environmental	Fungi	Pyricularia oryzae				0	1	0	1	0	0	0	1	0	1
Environmental	Fungi	Pyrigemmula aurantiaca	9	0	0						9	0	0	0	0
Environmental	Fungi	Ramicandelaber taiwanensis	0	40	0						40	0	0	0	0
Environmental	Fungi	Remersonia thermophila	30	0	0						30	0	0	0	0
Environmental	Fungi	Rhexocercosporidium panacis	627	247	29						903	0	0	0	0
Environmental	Fungi	Rhizophagus clarus	0	48	22						70	0	0	0	0
Environmental	Fungi	Rhodonia placenta				1	1	0	0	0	0	0	0	0	2
Environmental	Fungi	Rhodotorula mucilaginosa	363	56	0						419	0	0	0	0
Environmental	Fungi	Rigidoporus sanguinolentus	35	0	0						35	0	0	0	0
Environmental	Fungi	Saccharomyces cerevisiae				2	4	0	0	2	0	0	2	0	6
Environmental	Fungi	Saccharomyces paradoxus				0	1	0	0	0	0	0	0	0	1
Environmental	Fungi	Saitozyma podzolica	715	3550	489						4754	0	0	0	0
Environmental	Fungi	Sampaiozyma ingeniosa	48	0	0						48	0	0	0	0
Environmental	Fungi	Scheffersomyces stipitis				0	23	0	0	1	0	0	1	0	23
Environmental	Fungi	Schizophyllum commune				2	7	0	2	1	0	0	3	0	9
Environmental	Fungi	Sclerotinia sclerotiorum				1	0	0	0	3	0	0	3	0	1
Environmental	Fungi	Scolecobasidium constrictum	33	0	0						33	0	0	0	0
Environmental	Fungi	Scytalidium lignicola	0	48	0						48	0	0	0	0
Environmental	Fungi	Solicoccozyma keelungensis	0	0	29						29	0	0	0	0
Environmental	Fungi	Staphylotrichum boninense	0	48	0						48	0	0	0	0
Environmental	Fungi	Strelitziana africana	10	0	0						10	0	0	0	0
Environmental	Fungi	Sugiyamaella boreocaroliniensis	52	0	0						52	0	0	0	0
Environmental	Fungi	Talaromyces aculeatus	128	66	0						194	0	0	0	0
Environmental	Fungi	Talaromyces columbiensis	34	102	31						167	0	0	0	0
Environmental	Fungi	Talaromyces marneffei				2	0	0	0	1	0	0	1	0	2
Environmental	Fungi	Talaromyces stipitatus				13	3	0	0	2	0	0	2	0	16
Environmental	Fungi	Teratosphaericola pseudoafricana	0	37	0						37	0	0	0	0
Environmental	Fungi	Thelebolus globosus	597	279	0						876	0	0	0	0
Environmental	Fungi	Triangularia anserina				0	1	0	0	0	0	0	0	0	1
Environmental	Fungi	Trichobolus zukalii	97	0	0						97	0	0	0	0
Environmental	Fungi	Trichoderma hamatum	0	83	0						83	0	0	0	0
Environmental	Fungi	Trichoderma spirale	0	0	16						16	0	0	0	0
Environmental	Fungi	Trichophyton benhamiae				0	0	0	1	0	0	0	1	0	0
Environmental	Fungi	Trichophyton verrucosum				0	0	0	0	1	0	0	1	0	0
Environmental	Fungi	Trichothecium ovalisporum	8	0	0						8	0	0	0	0
Environmental	Fungi	Typhula micans	0	72	0						72	0	0	0	0
Environmental	Fungi	Umbelopsis isabellina	0	1132	38						1170	0	0	0	0
Environmental	Fungi	Uncinocarpus reesii				0	5	1	0	0	0	0	1	0	5
Environmental	Fungi	Ustilago maydis				0	0	1	3	0	0	0	4	0	0
Environmental	Fungi	Vanderwaltozyma polyspora				0	0	1	0	3	0	0	4	0	0
Environmental	Fungi	Veronaeopsis simplex	12	68	0						80	0	0	0	0
Environmental	Fungi	Verticillium albo-atrum				3	0	0	0	0	0	0	0	0	3
Environmental	Fungi	Vishniacozyma victoriae	82	0	0						82	0	0	0	0
Environmental	Fungi	Zymonema dermatitidis				0	4	0	0	0	0	0	0	0	4
Environmental	Fungi	Zymoseptoria tritici				0	2	0	0	0	0	0	0	0	2
Environmental	Fungi	(en blanco)	103316	88101	151275						342692	0	0	0	0
Environmental	Metazoa	Lepidocyrtus koreanus	0	18	0						18	0	0	0	0
Environmental	Metazoa	Rhynchoscolex simplex	0	0	27						27	0	0	0	0
Environmental	Metazoa	(en blanco)	18	21	0						39	0	0	0	0
Environmental	Plantae	Alsophila gigantea	91	0	142						233	0	0	0	0
Environmental	Plantae	Begonia cathayana	161	0	44						205	0	0	0	0
Environmental	Plantae	Campylopus oerstedianus	0	107	0						107	0	0	0	0
Environmental	Plantae	Diplosphaera colitermitum				4	6	0	6	14	0	0	20	0	10
Environmental	Plantae	Eremochloris sphaerica	0	101	0						101	0	0	0	0
Environmental	Plantae	Vachellia gummifera	35	0	0						35	0	0	0	0
Environmental	Plantae	(en blanco)	55	229	0						284	0	0	0	0
Environmental	Protozoa	Eocercomonas echina	0	0	7						7	0	0	0	0
Environmental	Protozoa	(en blanco)	0	34	20						54	0	0	0	0
